Class name,Description
Mixed Mopane,Sparse trees with twisted trunks stretch across barren land.
Mixed Mopane,Short trees with sparse branches rise above cracked earth.
Mixed Mopane,"Twisted, low trees grow unevenly across the dry, cracked landscape."
Mixed Mopane,"Sparse, small trees rise from the cracked earth with twisted branches."
Mixed Mopane,"The dry landscape is interrupted by twisted, crooked tree trunks."
Mixed Mopane,"Twisted, gnarled trees form patches of shade on dry, cracked soil."
Mixed Mopane,"Small, irregular trees stretch across dry terrain with sparse leaves."
Mixed Mopane,"Sparse trees with crooked branches rise from cracked, dry land."
Mixed Mopane,"Low trees with thick, sparse leaves grow unevenly across dry soil."
Mixed Mopane,"The dry terrain is dotted with small, twisted trees and shrubs."
Mixed Mopane,"Short, crooked trees rise above barren soil, their leaves sparse."
Mixed Mopane,Sparse trees with irregular trunks stretch above cracked earth.
Mixed Mopane,Twisted trees grow unevenly across barren patches of dry land.
Mixed Mopane,"Sparse, twisted trees create irregular patches of shade on dry soil."
Mixed Mopane,"Small, irregular trees rise from cracked earth, offering little cover."
Mixed Mopane,"Rough, twisted trees dot the dry terrain with sparse foliage."
Mixed Mopane,"Low, twisted trees with sparse branches rise above dry ground."
Mixed Mopane,"Sparse, gnarled trees stretch above cracked earth, offering little shade."
Mixed Mopane,"Twisted, uneven trees rise from dry, cracked soil in sparse clusters."
Mixed Mopane,Sparse trees with rough bark fill the cracked earth with uneven shapes.
Mixed Mopane,Twisted trees rise above cracked patches of barren terrain.
Mixed Mopane,"Small, twisted trees with sparse leaves break up the dry ground."
Mixed Mopane,"Low-growing, twisted trees rise above dry, cracked earth."
Mixed Mopane,"The dry terrain is interrupted by sparse, twisted tree forms."
Mixed Mopane,"Short, twisted trees create irregular patches of shade over dry soil."
Mixed Mopane,"Twisted trees rise from cracked, barren soil, with minimal leaves."
Mixed Mopane,"Sparse, irregular trees stretch across the barren landscape."
Mixed Mopane,"Low, crooked trees grow unevenly across cracked, dry patches of land."
Mixed Mopane,"Small, twisted trees form uneven clusters on dry, cracked earth."
Mixed Mopane,Irregular trees with sparse foliage rise from dry soil.
Mixed Mopane,"Sparse, crooked trees with twisted trunks rise unevenly across dry land."
Mixed Mopane,"Small, twisted trees with thick leaves break up barren patches."
Mixed Mopane,"Twisted, irregular trees grow unevenly across the dry terrain."
Mixed Mopane,"Short, irregular trees with sparse leaves dot the barren earth."
Mixed Mopane,"Twisted, crooked trees break up dry terrain with uneven forms."
Mixed Mopane,"Sparse, irregular tree clusters rise from cracked, dry soil."
Mixed Mopane,Twisted trees with sparse branches rise unevenly across the dry land.
Mixed Mopane,"Sparse, small trees with twisted trunks dot the cracked earth."
Mixed Mopane,"Low, gnarled trees stretch toward the sky above barren, cracked land."
Mixed Mopane,"Twisted, small trees form irregular patches of shade across the land."
Mixed Mopane,"Sparse trees with twisted trunks break up the dry, barren landscape."
Mixed Mopane,"Small, twisted trees rise unevenly, their trunks gnarled and twisted."
Mixed Mopane,"Sparse branches of twisted trees stretch over cracked, dry patches."
Mixed Mopane,"Short, twisted trees with sparse, thick leaves grow unevenly."
Mixed Mopane,Irregularly spaced trees rise from cracked patches of dry soil.
Mixed Mopane,"Low, twisted trees grow unevenly across dry, cracked terrain."
Mixed Mopane,"Sparse trees with thick, twisted trunks rise above cracked earth."
Mixed Mopane,"Twisted, small trees break up dry ground with sparse foliage."
Mixed Mopane,The dry terrain is dotted with twisted trees and sparse foliage.
Mixed Mopane,"Short, crooked trees grow unevenly across cracked, barren earth."
Mixed Mopane,"Sparse, twisted trees rise from dry patches of cracked land."
Mixed Mopane,"Small, twisted trees stretch across the dry, barren landscape."
Mixed Mopane,"Sparse, twisted tree forms break up dry patches of land."
Mixed Mopane,The dry earth is interrupted by twisted trees growing in sparse clusters.
Mixed Mopane,"Small, gnarled trees rise unevenly from the cracked, dry earth."
Mixed Mopane,"Twisted, irregular trees fill the dry terrain with sparse canopies."
Mixed Mopane,The dry landscape is punctuated by twisted trees and rough bark.
Mixed Mopane,"Low, twisted trees with sparse leaves break up dry, cracked soil."
Mixed Mopane,"Sparse, crooked trees rise from cracked earth, offering little cover."
Mixed Mopane,"The dry landscape is dotted with small, twisted tree forms."
Mixed Mopane,"Sparse, low-growing trees rise unevenly from cracked, barren soil."
Mixed Mopane,"Twisted, low trees with sparse leaves stretch across barren earth."
Mixed Mopane,"Sparse, twisted trees rise from cracked earth, creating irregular shade."
Mixed Mopane,"Twisted, low trees with sparse branches rise from dry patches."
Mixed Mopane,Sparse trees with twisted trunks form small clusters across land.
Mixed Mopane,"Small, gnarled trees with thick trunks rise above dry soil."
Mixed Mopane,"Twisted trees with uneven forms grow across barren, cracked land."
Mixed Mopane,"Low trees with sparse foliage rise above dry, cracked earth."
Mixed Mopane,"Sparse, crooked trees stretch over cracked patches of dry terrain."
Mixed Mopane,"Twisted trees rise unevenly above the cracked, barren soil."
Mixed Mopane,"Small, irregular trees with thick trunks rise from cracked ground."
Mixed Mopane,"Twisted, gnarled trees rise above barren soil with sparse leaves."
Mixed Mopane,"Sparse, uneven trees form clusters on cracked patches of land."
Mixed Mopane,"Low, crooked trees rise unevenly above dry patches of earth."
Mixed Mopane,"Twisted trees with irregular shapes stretch across dry, cracked terrain."
Mixed Mopane,"Sparse, small trees break up the dry landscape with twisted forms."
Mixed Mopane,"Small, twisted trees with sparse foliage rise from cracked soil."
Mixed Mopane,"Twisted, irregular trees rise unevenly above the dry, barren ground."
Mixed Mopane,"Sparse trees with thick, twisted trunks break up dry patches."
Mixed Mopane,"Small, gnarled trees form clusters across the dry terrain."
Mixed Mopane,"Twisted trees with sparse leaves dot the dry, cracked landscape."
Mixed Mopane,"Low, uneven trees with sparse branches stretch above dry patches."
Mixed Mopane,"Sparse, twisted trees with rough bark rise from dry terrain."
Mixed Mopane,Crooked trees with thick trunks form uneven patches on the land.
Mixed Mopane,"Twisted, small trees rise unevenly from the cracked soil."
Mixed Mopane,"Sparse, gnarled trees form small clusters across barren terrain."
Mixed Mopane,Twisted trees with uneven forms stretch above dry patches of soil.
Mixed Mopane,"Short, crooked trees with thick leaves rise from cracked earth."
Mixed Mopane,"Sparse trees with twisted branches dot the dry, cracked ground."
Mixed Mopane,"Small, twisted trees with sparse foliage rise from dry patches."
Mixed Mopane,"Irregular, twisted trees rise above barren patches of cracked soil."
Mixed Mopane,Twisted trees with sparse branches form small patches across land.
Mixed Mopane,"Low, uneven trees break up barren patches of cracked earth."
Mixed Mopane,"Sparse, irregular trees rise from dry, cracked patches of soil."
Mixed Mopane,Twisted trees with gnarled trunks form uneven patches on land.
Mixed Mopane,"Short, twisted trees with thick leaves stretch above dry terrain."
Mixed Mopane,"Sparse, irregular trees rise unevenly from the cracked earth."
Mixed Mopane,"Twisted, small trees rise from the cracked ground in uneven forms."
Mixed Mopane,Sparse trees with thick trunks dot the dry landscape.
Mixed Mopane,"Twisted, irregular trees stretch above dry patches of barren land."
Mixed Mopane,Small trees with twisted trunks rise from the cracked earth.
Mixed Mopane,"Twisted, crooked trees form small clusters across dry terrain."
Mixed Mopane,"Low, twisted trees break up the dry, cracked landscape."
Mixed Mopane,"Sparse, small trees with twisted branches rise from dry soil."
Mixed Mopane,"Twisted, small trees form uneven patches across the dry earth."
Mixed Mopane,"Irregular trees rise unevenly, with sparse branches and rough trunks."
Mixed Mopane,"Small, twisted trees with sparse leaves stretch above cracked earth."
Mixed Mopane,"Sparse, crooked trees rise unevenly above cracked, barren soil."
Mixed Mopane,"Twisted trees form uneven clusters across dry, cracked patches."
Mixed Mopane,Small trees with twisted trunks rise from the barren soil.
Mixed Mopane,"Sparse, twisted trees dot the cracked terrain with minimal leaves."
Mixed Mopane,Twisted trees with sparse branches rise above cracked earth.
Mixed Mopane,"Low, crooked trees with rough bark stretch above dry patches."
Mixed Mopane,Sparse trees with twisted trunks grow unevenly across the dry land.
Mixed Mopane,"Small, twisted trees with sparse foliage break up the barren soil."
Mixed Mopane,"Twisted, gnarled trees rise unevenly above cracked patches of earth."
Mixed Mopane,"Sparse, irregular trees rise above dry patches of cracked soil."
Mixed Mopane,"Twisted, small trees with sparse leaves break up the dry land."
Mixed Mopane,"Irregular, low trees stretch above the cracked, barren ground."
Mixed Mopane,Sparse trees with twisted branches rise unevenly across dry terrain.
Mixed Mopane,"Twisted, crooked trees with sparse leaves break up the dry soil."
Mixed Mopane,"Small, irregular trees with twisted trunks rise from barren patches."
Mixed Mopane,"Sparse, crooked trees with thick trunks form uneven patches of land."
Mixed Mopane,Twisted trees rise above cracked earth with sparse foliage.
Mixed Mopane,"Small, twisted trees form small clusters across dry, cracked soil."
Mixed Mopane,Irregular trees rise unevenly from dry patches of cracked earth.
Mixed Mopane,"Low, crooked trees break up barren land with twisted forms."
Mixed Mopane,"Twisted trees with sparse, irregular branches stretch across dry land."
Mixed Mopane,"Sparse trees with thick, twisted trunks rise unevenly across the land."
Mixed Mopane,"Short, irregular trees with sparse branches rise above dry soil."
Mixed Mopane,"Twisted, small trees rise from cracked earth with sparse leaves."
Exposed soil,Erosion in these open patches can lead to a decline in biodiversity
Exposed soil,"Soil is split and cracked, revealing dry, barren patches."
Exposed soil,"The surface is cracked, with large gaps between dry patches."
Exposed soil,"Loose soil covers the ground, uneven and rough in texture."
Exposed soil,"The dry surface is interrupted by deep, angular cracks in the earth."
Exposed soil,Cracked earth forms uneven patterns across the barren landscape.
