Class name,Description
Buildings-Grass-Trees-Drives,Bordered grass plots separate housing blocks from long paved access ways.
Buildings-Grass-Trees-Drives,Driveways connect internal yards with roads behind structured complexes.
Buildings-Grass-Trees-Drives,Smooth lawns lie between long windowed buildings and central road spines.
Buildings-Grass-Trees-Drives,Tall trunks line the edge of straight roads and green bands.
Buildings-Grass-Trees-Drives,Wide structures cast shadows across large green patches near turns.
Buildings-Grass-Trees-Drives,Curving blacktop winds past minimal grass and bush-framed buildings.
Buildings-Grass-Trees-Drives,Regularly spaced trees follow curbs beyond institutional building zones.
Buildings-Grass-Trees-Drives,Short grass lines road edges beside bare brick construction.
Buildings-Grass-Trees-Drives,Paved drives lead to clusters of trees behind government-like structures.
Buildings-Grass-Trees-Drives,Grass fields slope up to paths flanked by tree borders.
Buildings-Grass-Trees-Drives,Open green lots separate loading zones from walkways and tree cover.
Buildings-Grass-Trees-Drives,Buildings appear behind branches along angled sidewalk paths.
Buildings-Grass-Trees-Drives,Curved roads pass clean lawns leading into urban complexes.
Buildings-Grass-Trees-Drives,Grassy wedges form buffers around tight institutional road loops.
Buildings-Grass-Trees-Drives,Trees appear scattered across wide lawns behind uniform windowed walls.
Buildings-Grass-Trees-Drives,Rectangular roofs stand beyond patches of grass and orderly trees.
Buildings-Grass-Trees-Drives,Smooth drives circle open green spaces before reaching gray buildings.
Buildings-Grass-Trees-Drives,Tree cover clusters along driveways behind large central structures.
Buildings-Grass-Trees-Drives,Winding paths pass over narrow green lines beside buildings.
Buildings-Grass-Trees-Drives,Square windows reflect trees from across open road spaces.
Buildings-Grass-Trees-Drives,Trees enclose grass spaces dividing multi-unit building rows.
Buildings-Grass-Trees-Drives,Curbed roadways wrap around bushes near admin buildings.
Buildings-Grass-Trees-Drives,Green belts stretch between paths and parallel facility entrances.
Buildings-Grass-Trees-Drives,Layered vegetation splits paved walkways from white-walled housing blocks.
Buildings-Grass-Trees-Drives,Trees encircle inner courtyards beside low metal structures.
Buildings-Grass-Trees-Drives,Fenced grass patches hold trees between angled road networks.
Buildings-Grass-Trees-Drives,Window lines stretch along buildings facing tree-shaded paths.
Buildings-Grass-Trees-Drives,Roadside greenery sits between park-like lawns and clustered buildings.
Buildings-Grass-Trees-Drives,Trees dot green belts between road paths and stone foundations.
Buildings-Grass-Trees-Drives,Smooth sidewalks follow building edges lined with trimmed trees.
Buildings-Grass-Trees-Drives,Drive curves reveal openings between lawns and civic buildings.
Buildings-Grass-Trees-Drives,Vegetation grows close to driveways approaching wide architectural designs.
Buildings-Grass-Trees-Drives,Flat parking zones break up tree rows and building perimeters.
Buildings-Grass-Trees-Drives,Trees fill spaces between flat surfaces and straight access paths.
Buildings-Grass-Trees-Drives,Drives form arcs around low construction and tall landscaping.
Buildings-Grass-Trees-Drives,Boxy buildings rest within squares of grass and drive loops.
Buildings-Grass-Trees-Drives,Tree shadows lie across concrete walkways and nearby building walls.
Buildings-Grass-Trees-Drives,Slender trees create rhythm between grassy paths and long rooftops.
Buildings-Grass-Trees-Drives,Green corridors run through drive paths connecting clustered buildings.
Buildings-Grass-Trees-Drives,Buildings stretch above trimmed tree lines and sculpted lawns.
Buildings-Grass-Trees-Drives,Low brick edges mark transitions from grass to open pathways.
Buildings-Grass-Trees-Drives,Tall hedges divide tree rows from short business blocks.
Buildings-Grass-Trees-Drives,Wide drives approach green buffers outside long administrative buildings.
Buildings-Grass-Trees-Drives,Garden patches surround formal drives and blocky structures.
Buildings-Grass-Trees-Drives,Grass covers raised platforms in front of large public units.
Buildings-Grass-Trees-Drives,Vegetation corners lie between winding roads and old concrete walls.
Buildings-Grass-Trees-Drives,Paths link tree-covered lawns and spaced buildings uniformly.
Buildings-Grass-Trees-Drives,Low fences split grass zones from inner roadways and entries.
Buildings-Grass-Trees-Drives,Shaded lawns border paved tracks and multi-story building fronts.
Buildings-Grass-Trees-Drives,Rectangular paths wind between planted trees and gated zones.
Buildings-Grass-Trees-Drives,Narrow roads run along curved tree lines and fenced property blocks.
Buildings-Grass-Trees-Drives,Decorative bushes line building sides above open turf.
Buildings-Grass-Trees-Drives,Entry drives split central grass lots near urban developments.
Buildings-Grass-Trees-Drives,Neatly maintained grass lines the length of single-story housing units.
Buildings-Grass-Trees-Drives,Stone buildings contrast with vibrant grass and dark tree trunks.
Buildings-Grass-Trees-Drives,Long drives stretch past windows reflecting green field edges.
Buildings-Grass-Trees-Drives,Curved lots hold green spaces flanked by buildings and foliage.
Buildings-Grass-Trees-Drives,Rounded shrubs trace the edge of wide paved pathways.
Buildings-Grass-Trees-Drives,Sloped green lawns lie below parking drives and housing blocks.
Buildings-Grass-Trees-Drives,Tree-lined zones create distance between open roads and buildings.
Buildings-Grass-Trees-Drives,Clean paths divide manicured green zones near technical buildings.
Buildings-Grass-Trees-Drives,Trimmed hedges mark boundaries between sidewalks and short wall sections.
Buildings-Grass-Trees-Drives,Garden dividers separate entry routes from tree-lined grass zones.
Buildings-Grass-Trees-Drives,Gray rooftops peek above tall grass and shaded drives.
Buildings-Grass-Trees-Drives,Narrow strips of lawn follow drive bends beside public structures.
Buildings-Grass-Trees-Drives,Buildings face inner courtyards framed with lawn and tree rows.
Buildings-Grass-Trees-Drives,Drive routes cross soft lawn areas and neat garden boundaries.
Buildings-Grass-Trees-Drives,Bright windowpanes reflect green zones and sidewalk approaches.
Buildings-Grass-Trees-Drives,Bushes rise along short walks leading toward arched entries.
Buildings-Grass-Trees-Drives,Natural tree lines define sections of outer drive loops.
Buildings-Grass-Trees-Drives,Boxed shrubs border the perimeter of paved building courtyards.
Buildings-Grass-Trees-Drives,Regular lawns form lines between road stretches and structure bases.
Buildings-Grass-Trees-Drives,Thick green coverage wraps around road curves near long buildings.
Buildings-Grass-Trees-Drives,Grassy strips cushion the space between sidewalks and commercial entries.
Buildings-Grass-Trees-Drives,Cement paths wind along treed grass beds and flat rooftops.
Buildings-Grass-Trees-Drives,Paths meet green zones in front of narrow structure edges.
Buildings-Grass-Trees-Drives,Tree roots raise sidewalk edges near small office buildings.
Buildings-Grass-Trees-Drives,Grass strips split space between fence lines and low complexes.
Buildings-Grass-Trees-Drives,Trees grow uniformly along road edges and building fronts.
Buildings-Grass-Trees-Drives,Green yards expand behind garages and long commercial blocks.
Buildings-Grass-Trees-Drives,Roadways wrap cleanly around planted corners and structural units.
Buildings-Grass-Trees-Drives,Trimmed lawns form neat buffers along driveway loops.
Buildings-Grass-Trees-Drives,Courtyards feature tree groupings and paved drive access zones.
Buildings-Grass-Trees-Drives,Concrete strips form paths through green zones and housing sectors.
Buildings-Grass-Trees-Drives,Structure entrances are flanked by planted areas and roundabouts.
Buildings-Grass-Trees-Drives,Grass medians form dividers between driveway rows and buildings.
Buildings-Grass-Trees-Drives,Walkways lead past grass spaces into columned construction entries.
Buildings-Grass-Trees-Drives,Dark roads cross between green rows and plain vertical walls.
Buildings-Grass-Trees-Drives,Spaced tree clusters dot open drive areas and loading zones.
Buildings-Grass-Trees-Drives,Path sections emerge through lawn fields near tight-walled structures.
Buildings-Grass-Trees-Drives,Flat rooftops cast shadows over narrow grass corridors.
Buildings-Grass-Trees-Drives,"Tree-lined corridors lead into wide, landscaped development zones."
Buildings-Grass-Trees-Drives,Clean fences border green walkways near tall civic buildings.
Buildings-Grass-Trees-Drives,"Short sidewalks approach fenced zones and quiet, spaced structures."
